1762289956.5043583,513,0,0,1
1762289956.575475,484,0,0,1
1762289956.6464994,458,-6,1,0
1762289956.7179987,409,-22,1,0
1762289956.7882245,346,-56,0,1
1762289956.8595273,269,-114,1,1
1762289956.930538,184,-200,0,1
1762289957.0018795,79,-324,0,0
1762289957.072951,72,-490,1,0
1762289957.143992,73,-678,1,0
1762289957.2144513,72,-872,0,0
1762289957.2857056,72,-1066,1,1
1762289957.356491,72,-1260,0,1
1762289957.4270227,72,-1456,0,0
1762289957.4988751,72,-1650,1,0
1762289957.569806,72,-1846,1,1
1762289957.6405194,72,-2040,0,1
1762289957.7115388,72,-2234,1,0
1762289957.7828102,72,-2430,1,1
1762289957.8539846,72,-2624,0,1
1762289957.9247725,72,-2820,0,0
1762289957.9958735,72,-3014,1,0
1762289958.0667057,72,-3210,1,1
1762289958.1375237,72,-3404,0,0
1762289958.2086968,72,-3598,1,0
1762289958.2800722,72,-3794,1,1
1762289958.3507142,72,-3988,0,1
1762289958.4219236,72,-4184,0,0
1762289958.4925272,72,-4378,1,0
1762289958.5639923,72,-4572,0,1
1762289958.6350067,71,-4768,0,0
1762289958.7054956,72,-4962,1,0
1762289958.776372,72,-5158,1,1
1762289958.8473048,72,-5352,0,1
1762289958.9184756,72,-5548,0,0
1762289958.9893403,72,-5742,1,0
1762289959.0608153,72,-5936,0,1
1762289959.1318414,71,-6132,0,0
1762289959.2028165,72,-6326,1,0
1762289959.2734294,72,-6522,1,1
1762289959.3451807,72,-6716,0,1
1762289959.4159884,72,-6910,1,0
1762289959.4871016,72,-7106,1,1
1762289959.558158,71,-7300,0,1
1762289959.6285253,72,-7496,0,0
1762289959.6998978,71,-7690,1,0
1762289959.7711053,72,-7886,1,1
1762289959.8413806,72,-8080,0,1
1762289959.9130294,72,-8274,1,0
1762289959.983992,72,-8470,1,1
1762289960.054442,71,-8664,0,1
1762289960.1256797,72,-8860,0,0
1762289960.1969538,71,-9054,1,0
1762289960.267697,72,-9248,0,1
1762289960.3389523,72,-9444,0,0
1762289960.409399,72,-9638,1,0
1762289960.4808886,72,-9834,1,1
1762289960.5514894,72,-10028,0,1
1762289960.6225605,72,-10222,0,0
1762289960.6936145,72,-10418,1,1
1762289960.764439,72,-10612,0,1
1762289960.8355184,72,-10808,0,0
1762289960.9063888,72,-11002,1,0
1762289960.9775174,72,-11198,1,1
1762289961.0488036,72,-11392,0,1
1762289961.1194558,72,-11586,1,0
1762289961.1906054,72,-11782,1,1
1762289961.2616642,72,-11976,0,1
1762289961.3331547,72,-12172,0,0
1762289961.4035146,72,-12366,1,0
1762289961.4744673,71,-12560,0,1
1762289961.5456734,72,-12756,0,1
1762289961.6172388,72,-12950,1,0
1762289961.687542,72,-13146,1,1
1762289961.7589834,72,-13340,0,1
1762289961.8296535,71,-13536,0,0
1762289961.9005218,72,-13730,1,0
1762289961.971786,72,-13924,0,1
1762289962.0424213,72,-14120,0,0
1762289962.1137261,72,-14314,1,0
1762289962.1849842,71,-14510,1,1
1762289962.2560918,72,-14704,0,1
1762289962.326299,72,-14898,1,0
1762289962.3972924,72,-15094,1,1
1762289962.4691057,72,-15288,0,1
1762289962.540138,72,-15484,0,0
1762289962.6105618,72,-15678,1,0
1762289962.6816347,72,-15872,1,1
1762289962.752093,72,-16068,0,0
1762289962.824084,85,-16262,1,0
1762289962.8950074,114,-16456,0,1
1762289962.965609,134,-16648,0,0
1762289963.0368717,153,-16832,0,1
1762289963.1076703,174,-17012,0,0
1762289963.1785407,197,-17180,0,1
1762289963.2495916,211,-17338,1,0
1762289963.3209987,221,-17486,1,1
1762289963.3918598,230,-17622,1,0
1762289963.4625914,250,-17752,0,1
1762289963.5334835,255,-17872,1,1
1762289963.6051953,273,-17986,1,0
1762289963.6760733,278,-18092,0,1
1762289963.7466793,293,-18192,0,0
1762289963.8181477,297,-18286,1,1
1762289963.8895018,309,-18374,1,0
1762289963.9592688,315,-18460,0,0
1762289964.0305066,331,-18540,0,1
1762289964.101688,340,-18616,0,0
1762289964.1727147,341,-18686,1,1
1762289964.243893,351,-18754,1,1
1762289964.3152313,362,-18818,1,0
1762289964.3861766,363,-18878,1,1
1762289964.456411,374,-18936,0,1
1762289964.527793,380,-18990,1,0
1762289964.5989294,393,-19042,1,1
1762289964.669766,397,-19088,0,1
1762289964.7406693,402,-19132,0,1
1762289964.8122702,407,-19174,1,0
1762289964.8832178,421,-19214,1,0
1762289964.9537814,423,-19248,0,1
1762289965.024292,436,-19282,1,0
1762289965.0958214,437,-19310,1,0
1762289965.1670735,439,-19338,1,1
1762289965.2375343,446,-19364,0,1
1762289965.3092005,449,-19388,0,1
1762289965.3798494,462,-19410,1,0
1762289965.4508748,479,-19428,0,1
1762289965.5217876,479,-19440,0,1
1762289965.592933,491,-19450,1,0
1762289965.6639242,493,-19456,0,1
1762289965.7343938,511,-19460,0,1
1762289965.806066,516,-19462,1,1
1762289965.8767009,517,-19462,1,1
1762289965.9478326,518,-19462,1,1
1762289966.0188823,518,-19462,1,1
1762289966.0899713,518,-19462,1,1
1762289966.1609633,518,-19462,1,1
