1762289988.3130324,522,-19506,1,1
1762289988.384346,558,-19506,1,1
1762289988.4547427,685,-19494,1,0
1762289988.5261085,777,-19442,1,1
1762289989,898,-19348,0,1
1762289988.6678853,1016,-19208,0,0
1762289988.7387006,1018,-19018,0,1
1762289988.8100312,1018,-18816,0,1
1762289988.8805375,1018,-18614,1,0
1762289988.9515107,1018,-18414,0,1
1762289989.0230427,1018,-18212,0,0
1762289989.0933344,1018,-18010,1,1
1762289989.164971,1018,-17808,0,1
1762289989.2363734,1018,-17606,1,0
1762289989.3071132,1018,-17406,0,1
1762289989.377444,1018,-17204,0,0
1762289989.4493346,1018,-17002,1,1
1762289989.520407,1018,-16800,0,1
1762289989.590476,1018,-16598,1,0
1762289989.6621916,1018,-16396,0,1
1762289989.7331054,1018,-16196,0,0
1762289989.8042734,1018,-15994,1,1
1762289989.8749564,1018,-15792,0,0
1762289989.9459467,1018,-15590,1,0
1762289990.016431,1018,-15388,0,1
1762289990.0884027,1018,-15188,0,0
1762289990.1585948,1018,-14986,1,1
1762289990.230218,1018,-14784,0,0
1762289990.3014464,1018,-14582,1,0
1762289990.3722267,1018,-14380,0,1
1762289990.4430053,1018,-14180,0,0
1762289990.5142345,1018,-13978,1,1
1762289990.584725,1018,-13776,0,0
1762289990.6559424,1018,-13574,1,0
1762289990.7273407,1018,-13372,0,1
1762289990.7979314,1018,-13172,0,0
1762289990.8691258,1018,-12970,1,1
1762289990.9399908,1018,-12768,0,0
1762289991.0110023,1018,-12566,1,0
1762289991.081567,1018,-12364,0,1
1762289991.1529012,1018,-12164,0,0
1762289991.2243037,1018,-11962,1,1
1762289991.2950428,1018,-11760,0,1
1762289991.3661954,1018,-11558,1,0
1762289991.4371827,1018,-11356,0,1
1762289991.507754,1018,-11156,0,0
1762289991.5789578,1018,-10954,1,1
1762289991.6499789,1018,-10752,0,1
1762289991.7207448,1018,-10550,1,0
1762289991.7920873,1018,-10350,1,1
1762289991.8625665,1018,-10148,0,0
1762289991.9340236,1018,-9946,1,0
1762289992.0047235,1018,-9744,0,1
1762289992.0757406,1018,-9544,0,0
1762289992.147207,1018,-9342,1,1
1762289992.2184124,1018,-9140,0,1
1762289992.2893846,1018,-8938,1,0
1762289992.3595424,1018,-8738,0,1
1762289992.4307072,1018,-8536,0,0
1762289992.501653,1018,-8334,1,1
1762289992.5730224,1018,-8132,0,1
1762289992.643646,1018,-7930,1,0
1762289992.7146714,1018,-7730,1,1
1762289992.7854767,1019,-7528,0,0
1762289992.8572943,1019,-7326,1,0
1762289992.9278789,1018,-7124,0,1
1762289992.9991639,1018,-6924,0,0
1762289993.0703065,1018,-6722,1,1
1762289993.1405988,1018,-6520,0,1
1762289993.2116368,1018,-6318,1,0
1762289993.2827694,1018,-6118,1,1
1762289993.3539467,1018,-5916,0,0
1762289993.425352,1018,-5714,1,0
1762289993.495764,1018,-5512,0,1
1762289993.567383,1018,-5312,0,0
1762289993.6382082,1018,-5110,1,1
1762289993.708538,1018,-4908,0,1
1762289993.7803273,1018,-4708,0,0
1762289993.8509629,1018,-4506,1,1
1762289993.922383,1018,-4304,0,1
1762289993.9929295,1018,-4102,1,0
1762289994.064204,1018,-3902,1,1
1762289994.1345553,1018,-3700,0,0
1762289994.2056427,1018,-3498,1,0
1762289994.276485,1018,-3298,0,1
1762289994.3481255,1018,-3096,0,0
1762289994.4184647,1018,-2894,1,0
1762289994.4898078,1018,-2692,0,1
1762289994.5606577,1018,-2492,0,0
1762289994.6316404,1018,-2290,1,1
1762289994.7031705,1018,-2088,0,1
1762289994.7736928,1018,-1886,1,0
1762289994.8445804,1018,-1686,1,1
1762289994.9158695,1018,-1484,0,1
1762289994.9869072,1018,-1282,1,0
1762289995.0581899,1018,-1082,1,1
1762289995.1288629,1018,-880,0,0
1762289995.199989,1018,-678,1,0
1762289995.2707598,1018,-478,1,1
1762289995.3424277,1018,-276,0,0
1762289995.4130795,1018,-74,1,0
1762289995.4834464,1018,128,0,1
1762289995.5549114,1014,328,0,0
1762289995.6263227,994,528,0,0
1762289995.6969311,951,726,1,1
1762289995.7681253,912,920,0,0
1762289995.838604,879,1110,1,1
1762289995.9094276,850,1292,0,0
1762289995.9809382,822,1462,0,1
1762289996.051597,808,1620,0,1
1762289996.1223965,800,1762,1,1
1762289996.193794,775,1896,0,0
1762289996.264849,765,2018,1,1
1762289996.3364391,742,2130,1,1
1762289996.4066925,733,2232,0,0
1762289996.4782186,719,2326,1,1
1762289996.548947,718,2414,1,0
1762289996.6194956,718,2498,1,0
1762289996.6908834,708,2580,0,0
1762289996.761877,701,2662,1,0
1762289996.8325655,698,2738,1,1
1762289996.9029446,697,2814,1,0
1762289996.9748971,693,2888,0,1
1762289997.045822,686,2960,0,1
1762289997.1167605,680,3030,1,0
1762289997.188321,674,3096,0,0
1762289997.2587583,670,3162,1,0
1762289997.3300228,670,3224,0,1
1762289997.400575,670,3286,1,0
1762289997.4708867,670,3348,0,1
1762289997.543329,669,3410,1,0
1762289997.6141334,665,3470,1,1
1762289997.6850843,657,3530,1,1
1762289997.7565353,653,3588,0,1
1762289997.8271968,652,3642,1,1
1762289997.8974943,644,3696,0,0
1762289997.9689598,634,3748,0,0
1762289998.040151,629,3796,0,0
1762289998.1110687,621,3840,0,0
1762289998.1823845,616,3882,1,1
1762289998.2531369,613,3922,1,0
1762289998.3242948,611,3960,0,1
1762289998.3946755,609,3996,0,0
1762289998.4662197,606,4032,0,0
1762289998.5368407,597,4068,0,1
1762289998.6078615,595,4100,0,1
1762289998.6786134,594,4130,1,0
1762289998.7500603,592,4160,0,1
1762289998.8213282,585,4190,1,0
1762289998.8923333,583,4216,0,0
1762289998.963215,579,4242,1,0
1762289999.034059,570,4266,1,0
1762289999.105222,569,4286,1,1
1762289999.1761758,567,4306,1,1
1762289999.247232,566,4326,1,0
1762289999.3177145,565,4344,0,0
1762289999.3894172,549,4362,1,1
1762289999.4596746,545,4376,0,1
1762289999.5311627,539,4386,1,0
1762289999.6024501,536,4394,1,1
1762289999.6732976,536,4400,0,0
1762289999.7439597,536,4408,0,1
1762289999.8150973,535,4414,1,1
1762289999.8863227,528,4420,0,0
1762289999.9566264,525,4424,0,0
1762290000.0275092,520,4426,1,1
1762290000.0984316,518,4426,1,1
1762290000.1697023,518,4426,1,1
1762290000.2407258,518,4426,1,1
1762290000.3119507,519,4426,1,1
1762290000.383332,518,4426,1,1
1762290000.4537933,518,4426,1,1
1762290000.5253854,518,4426,1,1
1762290000.5957673,518,4426,1,1
1762290000.6668105,519,4426,1,1
